Formalisasi,Stopword Removal
"['sudah', 'sekian', 'kali', 'coba', 'meningkatkan', 'akun', 'tapi', 'selalu', 'tidak_terima', 'jawab', 'hanya', 'tidak_khawatir', 'tunggu', 'bulan', 'depan', 'untuk', 'meningkatkan', 'sudah', 'tolak', 'untuk', 'meningkatkan', 'padahal', 'selalu', 'belanja', 'lewat', 'kredivo', 'dan', 'bayar', 'selalu', 'tepat', 'waktu']",sekian kali coba meningkatkan akun tidak terima tidak khawatir tunggu meningkatkan tolak meningkatkan belanja kredivo bayar
"['aplikasi', 'yang', 'sangat', 'bagus', 'suku', 'bunga', 'yang', 'rendah', 'cuma', 'limit', 'nya', 'masih', 'tetep', 'ga', 'naik', 'naik', 'padahal', 'transaksi', 'sering', 'dan', 'bayar', 'pun', 'tidak_pernah', 'terlambat']",aplikasi bagus suku bunga rendah limit nya tetep ga transaksi bayar tidak pernah terlambat
"['sempat', 'bingung', 'karena', 'butuh', 'untuk', 'hari', 'dan', 'suami', 'kerja', 'lagi', 'gk', 'baik', 'coba', 'kredivo', 'nyata', 'daftar', 'mudah', 'dan', 'proses', 'pinjam', 'juga', 'cepat']",bingung butuh suami kerja gk coba kredivo nyata daftar mudah proses pinjam cepat
"['ada', 'saat', 'kita', 'butuh', 'baik']",butuh
"['sudah', 'bagus', 'dan', 'oke', 'lah', 'tapi', 'aju', 'pinjam', 'tunai', 'harus', 'kelipat', 'ribu', 'iya', 'moga', 'bisa', 'di', 'buat', 'sesuai', 'ingin', 'konsumen', 'bagus', 'ide', 'ternyataa', 'di', 'wujud', 'hoho', 'makin', 'bagus', 'suka', 'dehh']",bagus oke aju pinjam tunai kelipat ribu iya moga sesuai konsumen bagus ide ternyataa wujud hoho bagus suka dehh
"['kenapa', 'beli', 'saya', 'dengan', 'kredivo', 'tidak_di', 'tuju', 'sekarang', 'ribet', 'dan', 'susah', 'guna', 'ktedivo', 'tidak_seperti', 'dulu', 'yang', 'mudah', 'dan', 'cepat', 'guna', 'transaksi', 'beli', 'selalu', 'tidak_bisa', 'jadi', 'ribet', 'deh']",beli kredivo tidak di tuju ribet susah ktedivo tidak seperti mudah cepat transaksi beli tidak bisa ribet deh
"['kenapa', 'sekarang', 'transaksi', 'susah', 'sekali', 'dari', 'nominal', 'kecil', 'sampai', 'besar', 'semua', 'transaksi', 'tidak_sah', 'atau', 'langgar', 'tentu', 'padahal', 'transaksi', 'seperti', 'biasa', 'dan', 'kredit', 'saya', 'lancar', 'minta', 'tolong', 'baik', 'segera', 'karena', 'sudah', 'beberapa', 'kali', 'saya', 'harus', 'beli', 'barang', 'yang', 'penting', 'lewat', 'karena', 'transaksi', 'tidak_sah', 'terima kasih']",transaksi susah nominal transaksi tidak sah langgar transaksi kredit lancar tolong kali beli barang transaksi tidak sah terima kasih
"['padahal', 'bayar', 'hari', 'belum', 'jatuh', 'tempo', 'sudah', 'saya', 'lunas', 'tapi', 'akun', 'saya', 'bahkan', 'di', 'kunci', 'dan', 'ga', 'bisa', 'transaksi', 'lagi', 'harus', 'bayar', 'lancar', 'guna', 'juga', 'lancar']",bayar jatuh tempo lunas akun kunci ga transaksi bayar lancar lancar
"['saya', 'edit', 'saya', 'kecewa', 'saya', 'hampir', 'tahun', 'pakai', 'kredivo', 'limit', 'sudah', 'juta', 'baru', 'saya', 'lunasin', 'bayar', 'juta', 'saya', 'pakai', 'langsung', 'kena', 'blokir', 'permanent', 'padahal', 'ga', 'pernah', 'nunggak']",edit kecewa pakai kredivo limit juta lunasin bayar juta pakai langsung kena blokir permanent ga nunggak
"['kemarin', 'ada', 'terbaru', 'naik', 'limited', 'ketika', 'di', 'klik', 'tidak_bisa', 'bisa', 'sedang', 'bayar', 'saya', 'tidak_pernah', 'terlambat', 'dan', 'tolong', 'ketika', 'ada', 'naik', 'limited', 'tidak_perlu', 'pakai', 'lampir', 'npwp', 'dan lain lain', 'karena', 'naik', 'limited', 'awal', 'sudah', 'di', 'lampir', 'harus', 'tinggal', 'tarik', 'data', 'saja', 'dari', 'pihak', 'kredivonya', 'biar', 'lebih', 'mudah', 'dan', 'saya', 'senang', 'maka', 'kredivo', 'bunga', 'sangat', 'kecil', 'timbang', 'pinjol', 'la']",kemarin terbaru limited klik tidak bisa bayar tidak pernah terlambat tolong limited tidak perlu pakai lampir npwp dan lain lain limited lampir tinggal tarik data kredivonya biar mudah senang kredivo bunga timbang pinjol la
"['kenapa', 'sih', 'naik', 'limit', 'mesti', 'harus', 'lunas', 'dulu', 'cicil', 'padahal', 'selalu', 'bayar', 'lebih', 'cepat', 'dari', 'waktu', 'cicil', 'yang', 'tera', 'ayo', 'dong', 'kredivo', 'agak', 'fleksibel', 'kenapa', 'sih', 'biar', 'makin', 'enak', 'ini', 'pakai', 'aplikasi', 'nya', 'akun', 'saya', 'lama', 'pny', 'loh', 'tapi', 'limit', 'tidak_naik']",sih limit mesti lunas cicil bayar cepat cicil tera ayo kredivo fleksibel sih biar enak pakai aplikasi nya akun pny loh limit tidak naik
"['sangat', 'puas']",puas
"['tagih', 'sudah', 'di', 'lunas', 'tapi', 'akun', 'masih', 'di', 'tangguh', 'permanen', 'bagaimana', 'sih', 'ini']",tagih lunas akun tangguh permanen sih
"['belum', 'nya', 'saya', 'kendala', 'transaksi', 'yang', 'selalu', 'gagal', 'tapi', 'sekarang', 'sudah', 'bisa', 'laku', 'top', 'up', 'pinjam', 'hanya', 'saja', 'terkadang', 'belum', 'sampai', 'limit', 'ny', 'habis', 'sudah', 'tidak_di', 'izin', 'lagi', 'laku', 'pinjam']",nya kendala transaksi gagal laku top up pinjam terkadang limit habis tidak di izin laku pinjam
"['terima kasih', 'kredivo', 'sudah', 'banyak', 'bantu', 'sekarang', 'beli', 'pulsa', 'sudah', 'dan', 'cepat', 'cicil', 'dan', 'limit', 'pinjam', 'bisa', 'sampai', 'bulan', 'semoga', 'depan', 'limit', 'pinjman', 'bisa', 'sampai', 'bulan', 'semoga', 'lancar', 'ke', 'depan', 'dan', 'punya', 'banyak', 'fitur', 'baru', 'terima kasih']",terima kasih kredivo bantu beli pulsa cepat cicil limit pinjam semoga limit pinjman semoga lancar fitur terima kasih
"['sudah', 'coba', 'daftar', 'kali', 'kali', 'tapi', 'tidak_pernah', 'di', 'accord', 'sudah', 'sesuai', 'semua', 'data', 'tapi', 'langsung', 'tolak', 'padahal', 'belum', 'pernah', 'pinjol', 'parah', 'gila']",coba daftar kali kali tidak pernah accord sesuai data langsung tolak pinjol parah gila
"['sumpah', 'sesal', 'banget', 'jaga', 'kredit', 'nilai', 'bagus', 'ga', 'pernah', 'terlambat', 'sama', 'sekali', 'gilir', 'lunas', 'aju', 'lagi', 'ga', 'bisa', 'dengan', 'alasan', 'bla', 'bla', 'bahkan', 'blokir', 'sampai', 'bulan', 'limit', 'ku']",sumpah sesal banget jaga kredit nilai bagus ga terlambat gilir lunas aju ga alasan bla bla blokir limit ku
"['saya', 'guna', 'kredivo', 'sejak', 'lama', 'tidak', 'pernah', 'ada', 'masalah', 'kecuali', 'bulan', 'november', 'ini', 'ada', 'lambat', 'bayar', 'tolong', 'kondisi', 'lagi', 'untuk', 'dc', 'nya', 'tidak_perlu', 'wa', 'dg', 'bahasa', 'yang', 'tidak_enak', 'saya', 'tahu', 'lewajiban', 'saya', 'saya', 'sudah', 'sampai', 'akan', 'bayar', 'awal', 'bulan', 'desember', 'tapi', 'dc', 'nya', 'kayak', 'macam', 'aplikasi', 'ilagal', 'saja', 'bahasa']",kredivo kecuali november lambat bayar tolong kondisi dc nya tidak perlu wa bahasa tidak enak lewajiban bayar desember dc nya kayak aplikasi ilagal bahasa
"['sangat', 'baik']",
"['sangat', 'amat', 'kecewa', 'saya', 'guna', 'lama', 'sejak', 'hari', 'ini', 'flexi', 'saya', 'tutup', 'belum', 'kredit', 'nilai', 'saya', 'juga', 'turut', 'turut', 'turun', 'padahal', 'ga', 'pernah', 'ada', 'lambat', 'mana', 'ketika', 'tagih', 'lunas', 'saya', 'tidak_mau', 'lagi', 'pakai', 'kredivo', 'anda', 'hilang', 'konsumen', 'loyal', 'anda', 'terima kasih']",kecewa flexi tutup kredit nilai turun ga lambat tagih lunas tidak mau pakai kredivo hilang konsumen loyal terima kasih
"['ringkas', 'no', 'ribet', 'ribet']",ringkas no ribet ribet
"['sarang', 'preman']",sarang preman
"['mau', 'tanya', 'kenapq', 'yah', 'akun', 'saya', 'tidak_bisa', 'pakai', 'dengan', 'alas', 'aman', 'transaksi', 'padahal', 'sudah', 'lunas', 'hanya', 'karena', 'awal', 'nya', 'scoe', 'turun', 'jadi', 'gara', 'gara', 'terlambat', 'minggu', 'ketika', 'sudah', 'lunas', 'bahkan', 'ga', 'bisa', 'pakai', 'udh', 'hampir', 'bulan']",kenapq yah akun tidak bisa pakai alas aman transaksi lunas nya scoe turun gara gara terlambat minggu lunas ga pakai udh
"['sangat', 'bantu', 'sekali']",bantu
"['sudah', 'beberapa', 'bulan', 'pakai', 'kredivo', 'bahkan', 'tidak_bisa', 'transaksi', 'tidak_guna', 'selalu', 'tidak_tuju', 'dari', 'transaksi', 'kecil', 'sama', 'besar', 'padahal', 'limit', 'aktif', 'dan', 'sedia', 'terima kasih', 'saja', 'sudah']",pakai kredivo tidak bisa transaksi tidak guna tidak tuju transaksi limit aktif sedia terima kasih
"['moga', 'kredivo', 'jadi', 'amanah', 'terus', 'dan', 'moga', 'jadi', 'baik', 'dalam', 'pinjam', 'untuk', 'transaksi', 'mudah', 'dan', 'cepat', 'moga', 'kredivo', 'selalu', 'amanah']",moga kredivo amanah moga pinjam transaksi mudah cepat moga kredivo amanah
"['habis', 'terbaru', 'menunggu', 'lama', 'banget', 'terus', 'bayar', 'pinjam', 'ga', 'muncul', 'bagaimana', 'dong', 'sudah', 'deket', 'mau', 'bayar', 'lagi', 'tidak_sampai', 'kena', 'denda', 'gara', 'ga', 'bisa', 'buka', 'yah', 'aplikasi']",habis terbaru menunggu banget bayar pinjam ga muncul deket bayar tidak sampai kena denda gara ga buka yah aplikasi
"['memang', 'kredivo', 'gk', 'jelas', 'uda', 'bayar', 'tepat', 'waktu', 'tiba', 'tiba', 'gk', 'bisa', 'transaksi', 'kan', 'lucu', 'kecuali', 'pernah', 'terlambat', 'iya', 'wajar', 'sesal', 'saya', 'pakai', 'aplikasi', 'kredivo', 'gk', 'jelas']",kredivo gk uda bayar gk transaksi lucu kecuali terlambat iya wajar sesal pakai aplikasi kredivo gk
"['baru', 'pertama', 'kali', 'saya', 'di', 'telepon', 'terus', 'sama', 'kredivo', 'padahal', 'jatuh', 'tempo', 'tinggal', 'beberapa', 'jam', 'lagi', 'dan', 'saya', 'belum', 'pernah', 'terlambat', 'di', 'telepon', 'waktu', 'saya', 'sedang', 'kendara', 'hampir', 'celaka', 'saya', 'syok', 'dengan', 'jadi', 'itu', 'telah', 'lunas', 'akan', 'saya', 'hapus', 'aplikasi', 'kredivo']",kali telepon kredivo jatuh tempo tinggal jam terlambat telepon kendara celaka syok lunas hapus aplikasi kredivo
"['luar', 'biasa']",
"['sangat', 'mudah', 'dan', 'sangat', 'bantu', 'dan', 'tidak_cekik', 'untuk', 'penagiahn', 'nya', 'kalau', 'bisa', 'limit', 'nya', 'di', 'tambah', 'kan', 'dan', 'sangat', 'terima', 'kasih', 'untuk', 'percaya', 'saya', 'bagai', 'langgan', 'kredivo', 'saya', 'sangat', 'terima', 'kasih', 'dan', 'aplikasi', 'nya', 'sangat', 'mudah']",mudah bantu tidak cekik penagiahn nya limit nya terima kasih percaya langgan kredivo terima kasih aplikasi nya mudah
"['denda', 'terlalu', 'mahal', 'baru', 'terlambat', 'hari', 'dendam', 'langsung', 'atas', 'ribu', 'hari']",denda mahal terlambat dendam langsung ribu
"['cukup', 'saja']",
"['dulu', 'kredivo', 'aplikasi', 'pinjam', 'paling', 'hebat', 'tapi', 'sekarang', 'kredivo', 'paling', 'buruk', 'di', 'antara', 'aplikasi', 'pinjam', 'yang', 'la', 'notifikasi', 'hari', 'puluh', 'kali', 'di', 'suruh', 'transaksi', 'eh', 'pas', 'mau', 'transaksi', 'selalu', 'gagal', 'gagal', 'gagal', 'dan', 'gagal', 'lagi', 'punya', 'modal', 'ga', 'sih', 'ini', 'kredivo', 'kalau', 'sudah', 'bisa', 'transaksi', 'lagi', 'nanti', 'saya', 'kasih', 'bintang', 'deh']",kredivo aplikasi pinjam hebat kredivo buruk aplikasi pinjam la notifikasi puluh kali suruh transaksi eh pas transaksi gagal gagal gagal gagal modal ga sih kredivo transaksi kasih bintang deh
"['kenapa', 'aplikasi', 'error', 'susah', 'di', 'klik', 'dan', 'kedip', 'mau', 'bayar', 'jadi', 'bisa', 'nnt', 'kalau', 'lewat', 'jatuh', 'tempo', 'kena', 'denda', 'padahal', 'mah', 'aplikasi', 'yang', 'busuk']",aplikasi error susah klik kedip bayar nnt jatuh tempo kena denda mah aplikasi busuk
"['terima kasih', 'kredivo', 'proses', 'nya', 'mudah', 'accord', 'nya', 'cepat', 'moga', 'depan', 'nya', 'lebih', 'baik', 'dan', 'lebih', 'baik', 'lagi', 'naik', 'limit', 'nya', 'juga', 'di', 'mudahin']",terima kasih kredivo proses nya mudah accord nya cepat moga nya limit nya mudahin
"['kalau', 'bisa', 'bunga', 'nya', 'agak', 'rang', 'dikit', 'min', 'untuk', 'pinjam', 'he', 'tapi', 'bagus', 'sih', 'aplikasi', 'nya', 'mudah', 'segala', 'urus', 'bayar']",bunga nya rang dikit min pinjam he bagus sih aplikasi nya mudah urus bayar
"['sangat', 'responsip', 'sangat', 'bantu']",responsip bantu
"['bagaimana', 'status', 'adu', 'dengan', 'nomor', 'lapor', 'kred', 'sudah', 'lewat', 'estimasi', 'waktu', 'masih', 'saja', 'belum', 'bisa', 'selesai', 'masalah', 'ini', 'ketika', 'di', 'tanya', 'selalu', 'dengan', 'jawab', 'template', 'bantu', 'ikuti', 'up', 'kembali', 'masalah', 'transaksi', 'di', 'kredivo', 'hasil', 'tetapi', 'di', 'tiktok', 'nya', 'batal', 'barang', 'tidak_terima', 'tagih', 'harus', 'tetap', 'di', 'bayar', 'scam', 'yang', 'selubung', 'kapok', 'belanja', 'sini']",status adu nomor lapor kred estimasi selesai template bantu ikuti up transaksi kredivo hasil tiktok nya batal barang tidak terima tagih bayar scam selubung kapok belanja
"['iya', 'allah', 'alhamdulillah', 'di', 'saat', 'saya', 'butuh', 'dana', 'cara', 'otomatis', 'akun', 'saya', 'telah', 'di', 'ugrade', 'otomatis', 'moga', 'saya', 'bisa', 'pegang', 'amanah', 'moga', 'kredivo', 'tambah', 'jaya', 'akan', 'saya', 'guna', 'dengan', 'baik', 'limit', 'moga', 'lancar', 'untuk', 'bayar', 'saya']",iya allah alhamdulillah butuh dana otomatis akun ugrade otomatis moga pegang amanah moga kredivo jaya limit moga lancar bayar
"['lagi', 'ada', 'aplikasi', 'kredivo', 'mah', 'pasti', 'saya', 'akan', 'sangat', 'senang', 'kali', 'kali', 'coba', 'aplikasi', 'la', 'tidak', 'pernah', 'ada', 'yang', 'cocok', 'dan', 'nyata', 'memang', 'cuma', 'cocok', 'sama', 'aplikasi', 'kredivo', 'aplikasi', 'pinjam', 'online', 'seperti', 'ini', 'tidak_dianggurin', 'deh', 'saya', 'pun', 'akan', 'rekomendasi', 'aplikasi', 'kredivo', 'ini', '', 'salin', 'reffp', 'rizzjgke', 'ini', 'kepada', 'teman', 'teman', 'saya']",aplikasi kredivo mah senang kali kali coba aplikasi la cocok nyata cocok aplikasi kredivo aplikasi pinjam online tidak dianggurin deh rekomendasi aplikasi kredivo  salin reffp rizzjgke teman teman
"['aplikasi', 'ini', 'sangat', 'bahaya', 'indikasi', 'tipu', 'dari', 'orang', 'yang', 'tidak_tanggung', 'jawab', 'tidak_bisa', 'di', 'bantu', 'dari', 'telepon', 'center', 'saya', 'tidak_pernah', 'transaksi', 'tapi', 'ada', 'tagih', 'ribu', 'yang', 'beban', 'dan', 'yang', 'lebih', 'prah', 'lagi', 'tidak_bisa', 'di', 'bantu', 'dari', 'telepon', 'center', 'untuk', 'lepas', 'tagih', 'aplikasi', 'tidak_tanggung', 'jawab']",aplikasi bahaya indikasi tipu orang tidak tanggung tidak bisa bantu telepon center tidak pernah transaksi tagih ribu beban prah tidak bisa bantu telepon center lepas tagih aplikasi tidak tanggung
[],
"['awal', 'saya', 'kasih', 'bintang', 'karena', 'memang', 'sangat', 'bantu', 'tapi', 'sekarang', 'saya', 'kasih', 'bintang', 'karena', 'sangat', 'kecewa', 'sekali', 'tidak_sesuai', 'dengan', 'atur', 'yang', 'kata', 'kalau', 'tagih', 'sudah', 'lunas', 'akun', 'anda', 'aktif', 'lagi', 'eh', 'kenapa', 'telah', 'tagih', 'saya', 'lunas', 'bahkan', 'akun', 'saya', 'di', 'blokir', 'permanen', 'padahal', 'saya', 'pernah', 'terlambat', 'bayar', 'tolong', 'tim', 'kredivo', 'di', 'cek', 'lagi', 'kalau', 'akun', 'saya', 'sudah', 'bisa', 'aktif', 'lagi', 'saya', 'kasih', 'bintang', 'lagi']",kasih bintang bantu kasih bintang kecewa tidak sesuai atur tagih lunas akun aktif eh tagih lunas akun blokir permanen terlambat bayar tolong tim kredivo cek akun aktif kasih bintang
"['makin', 'lama', 'aplikasi', 'nya', 'makin', 'ga', 'jelas', 'ada', 'saldo', 'ga', 'bisa', 'guna', 'aneh', 'padahal', 'lama', 'ini', 'bayar', 'selalu', 'tepat', 'waktu', 'tidak_pernah', 'terlambat', 'padahal', 'sudah', 'fleksibel', 'udha', 'senang', 'token', 'listrik', 'kredit', 'barang', 'dan lain lain', 'kumplit', 'sini', 'tapi', 'semenjak', 'saldo', 'tidak_bisa', 'pakai', 'percuma']",aplikasi nya ga saldo ga aneh bayar tidak pernah terlambat fleksibel udha senang token listrik kredit barang dan lain lain kumplit semenjak saldo tidak bisa pakai
"['aplikasi', 'tidak_guna', 'pinjam', 'tidak_di', 'tuju', 'tapi', 'terus', 'an', 'kirim', 'email', 'buat', 'apa', 'coba', 'padahal', 'sudah', 'hapus', 'data', 'dan', 'aplikasi', 'juga', 'sudah', 'di', 'hapus', 'atau', 'tidak_data', 'saya', 'tidak_di', 'hapus', 'yah', 'rungkad']",aplikasi tidak guna pinjam tidak di tuju an kirim email coba hapus data aplikasi hapus tidak data tidak di hapus yah rungkad
['baik'],
"['sangat', 'baik']",
"['susah', 'payah', 'kumpulin', 'poin', 'biar', 'bisa', 'dapat', 'potong', 'harga', 'bahkan', 'poin', 'saya', 'di', 'ambil', 'semua', 'kadaluarsa', 'poin', 'poin', 'saya', 'total', 'ada', 'di', 'transaksi', 'saya', 'cmn', 'bisa', 'pakai', 'poin', 'telah', 'di', 'pakai', 'terus', 'cekout', 'nyata', 'selang', 'menit', 'transaksi', 'saya', 'di', 'tolak', 'oleh', 'sistem', 'dana', 'kembali', 'tapi', 'bahkan', 'poin', 'saya', 'ludes', 'entah', 'mana', 'saya', 'cek', 'transaksi', 'nyata', 'pakai', 'semua', 'padahal', 'poin', 'yang', 'pakai', 'cmn', 'sisax', 'mana', 'hilang', 'semua', 'tidak_kembali']",susah payah kumpulin poin biar potong harga poin ambil kadaluarsa poin poin total transaksi cmn pakai poin pakai cekout nyata selang menit transaksi tolak sistem dana poin ludes cek transaksi nyata pakai poin pakai cmn sisax hilang tidak kembali
"['dulu', 'karena', 'saat', 'proses', 'pinjam', 'terlalu', 'lama', 'di', 'transfer', 'tetapi', 'dihistory', 'bayar', 'sudah', 'tera', 'list', 'bayar', 'parahmen', 'kalau', 'uang', 'belum', 'di', 'transfer', 'tidak_di', 'sejarah', 'jangan', 'dulu', 'di', 'ksh', 'sejarah', 'bayar', 'kredivo', 'tidak_seperti', 'dulu', 'saat', 'pinjam', 'di', 'transfer', 'ga', 'sampai', 'minta']",proses pinjam transfer dihistory bayar tera list bayar parahmen uang transfer tidak di sejarah ksh sejarah bayar kredivo tidak seperti pinjam transfer ga
"['sangat', 'bantu']",bantu
"['wkwkw', 'dapat', 'point', 'ribu', 'pas', 'transaksi', 'baru', 'berapa', 'detik', 'dibayalin', 'merchant', 'kata', 'tapi', 'di', 'merchant', 'masih', 'nunggu', 'bayar', 'pointya', 'hilang', 'gitu', 'saja', 'aneh', 'banget', 'ga', 'niat', 'memberikan', 'ini', 'sih', 'nama']",wkwkw point ribu pas transaksi detik dibayalin merchant merchant nunggu bayar pointya hilang gitu aneh banget ga niat sih nama
"['baik', 'sekali']",
['tingkat'],tingkat
"['mau', 'bayar', 'angsur', 'kenapa', 'kok', 'ngeblank', 'buat', 'klik', 'bayar', 'jaringan', 'aman', 'kok', 'kenapa', 'sih', 'ini', 'saya', 'tidak', 'mau', 'lunas', 'karena', 'belum', 'jatuh', 'tempo', 'nanti', 'mau', 'ambil', 'lagi', 'tidak', 'bisa', 'pasti', 'mana', 'mau', 'jatuh', 'tempo', 'lagi', 'tolong', 'baik', 'lagi', 'sistem']",bayar angsur ngeblank klik bayar jaringan aman sih lunas jatuh tempo ambil jatuh tempo tolong sistem
"['tolong', 'baik', 'lagi', 'sistem', 'pelayananx', 'sya', 'tidak_bisa', 'pakai', 'limit', 'pinjam', 'sya', 'padahal', 'tagihanx', 'sdh', 'sya', 'bayar', 'sebelumx', 'alasanx', 'baik', 'sistem', 'akun', 'anda', 'tidak_bisa', 'pakai', 'semntra', 'itu', 'yang', 'muncul', 'layar', 'seluler', 'tiap', 'mau', 'transaksi', 'tolong', 'difollow', 'up']",tolong sistem pelayananx sya tidak bisa pakai limit pinjam sya tagihanx sdh sya bayar sebelumx alasanx sistem akun tidak bisa pakai semntra muncul layar seluler transaksi tolong difollow up
"['oke', 'sekali']",oke
"['akun', 'tiba', 'blokir', 'permanen', 'dengan', 'alas', 'aman', 'transaksi', 'padahal', 'cma', 'beli', 'pulsa', 'cek', 'no', 'nya', 'bener', 'atau', 'ga', 'langsung', 'blokir', 'dengan', 'alas', 'yang', 'ga', 'jelas']",akun blokir permanen alas aman transaksi cma beli pulsa cek no nya bener ga langsung blokir alas ga
"['aplikasi', 'yang', 'benar', 'benar', 'ubah', 'sudut', 'pandang', 'saya', 'lama', 'ini', 'khusus', 'untuk', 'pinjol', 'sini', 'saya', 'temu', 'dan', 'rasa', 'mudah', 'dan', 'agam', 'manfaat']",aplikasi ubah sudut pandang khusus pinjol temu mudah agam manfaat
"['aplikasi', 'yang', 'sangat', 'bantu', 'di', 'saat', 'kepeet', 'dan', 'banyak', 'promonya', 'sampai', 'saat', 'ini', 'masih', 'konsisten']",aplikasi bantu kepeet promonya konsisten
"['kenapa', 'pendaftrnnya', 'tolak']",pendaftrnnya tolak
"['bagus', 'benar', 'nya', 'kredivo', 'ini', 'hanya', 'saja', 'pinjam', 'dua', 'tidak_bisa', 'guna', 'lagi', 'sekarang', 'hanya', 'bisa', 'guna', 'untuk', 'top', 'up', 'dan', 'blnja', 'saja', 'kredifazz', 'nya', 'tidak_bisa', 'lagi']",bagus nya kredivo pinjam tidak bisa top up blnja kredifazz nya tidak bisa
"['tolong', 'lah', 'pihak', 'kredivo', 'saya', 'sudah', 'bayar', 'dari', 'tanggal', 'namun', 'di', 'aplikasi', 'belum', 'verifikasi', 'bayar', 'dan', 'masih', 'ada', 'tagih', 'kelas', 'keedivo', 'sistem', 'buruk']",tolong kredivo bayar tanggal aplikasi verifikasi bayar tagih kelas keedivo sistem buruk
"['proses', 'daftar', 'cepat', 'dan', 'mudah', 'keseluruhan', 'bagus', 'hanya', 'kadang', 'ketika', 'awal', 'buka', 'suka', 'agak', 'lama', 'tapi', 'bisa', 'jadi', 'karena', 'pengaruh', 'koneksi', 'juga', 'bantu']",proses daftar cepat mudah bagus kadang buka suka pengaruh koneksi bantu
"['kredivo', 'memang', 'paling', 'the', 'terbaik', 'antara', 'semua', 'aplikasi', 'pinjol', 'sangat', 'mudah', 'guna', 'baik', 'bayar', 'beli', 'dan', 'pinjam', 'tunai', 'dan', 'selalu', 'ada', 'toleransi', 'kalau', 'ada', 'lambat', 'bayar', 'dan', 'yang', 'paling', 'penting', 'bungax', 'sangat', 'murah', 'sekali', 'beli', 'barang', 'juga', 'tnp', 'dp', 'bisa', 'lgsng', 'check', 'keluar', 'dan', 'sangat', 'murah', 'walaupun', 'dengan', 'cicil', 'bulan', 'pkkx', 'sng', 'skali', 'bisa', 'jadi', 'guna', 'kredivo', 'betul', 'sangat', 'memdhkn', 'saya', 'jika', 'ada', 'bayar', 'atau', 'mau', 'beli', 'barang', 'tiba', 'pokok', 'terlove', 'deh', 'dengan', 'kredivo']",kredivo the terbaik aplikasi pinjol mudah bayar beli pinjam tunai toleransi lambat bayar bungax murah beli barang tnp dp lgsng check murah cicil pkkx sng skali kredivo memdhkn bayar beli barang pokok terlove deh kredivo
['baik'],
"['ga', 'jadi', 'bintang', 'jatuh', 'tempo', 'saja', 'belum', 'akun', 'sudah', 'di', 'tangguh', 'bahkan', 'belum', 'jatuh', 'tempo', 'sudah', 'di', 'bayar', 'itu', 'angsur', 'sedang', 'ini', 'kan', 'belum', 'lambat', 'atau', 'lewat', 'tanggal', 'janji', 'kontrak']",ga bintang jatuh tempo akun tangguh jatuh tempo bayar angsur lambat tanggal janji kontrak
